letter_grade,course_grade,Assig_1_full_40,Assig_2_full_40,Assig_3_full_40,proj_1_100,proj_2_100,proj_3_100,final_exam_100,peer_feedback_100,birth_country,residence_country,gender,age,primary_language,english_fluency,time_zone,occupation,highest_education,expected_hours_spent,formal_class_prog_taken,C,C#,C++,Java,JavaScript,Lisp,Objective C,Perl,PHP,Python,Ruby,Shell,Swift,Visual Basic,Other (specify below),years_programming,prior_omscs_classes_completed,besides_KBAI_how_many_classes,moocs_completed_outside_OMSCS,qtr_proj1_confidence,qtr_proj2_confidence,qtr_piazza_opinion,qtr_peerfeedback_opinion,qtr_on_piazza,qtr_email,qtr_hipchat,qrt_gplus,qtr_other_chat,qtr_phone,qtr_facebook,qtr_in_person,CS6210_Completed,CS8803_Completed,CS6250_Completed,CS7641_Completed,CS6300_Completed,CS6310_Completed,CS4495_Completed,CS6475_Completed,CS6505_Completed,CS6290_Completed,CS8803_Completed,CS6440_Completed,mid_proj2_confidence,mid_proj3_confidence,mid_piazza_opinion,mid_peerfeedback_opinion,mid_on_piazza,mid_email,mid_hipchat,qrt_gplus,mid_other_chat,mid_phone,mid_facebook,mid_in_person,final_proj3_confidence,hours_spent,lessons_watched,exercises_completed,forum_visit_frequency,final_on_piazza,final_email,final_hipchat,qrt_gplus,final_other_chat,final_phone,final_facebook,final_in_person,watch_out_order,fall_behind,get_ahead,rewatch_full_lesson,rewatch_partial_lesson,view_answer_after_1incorrect,repeat_exercise_until_correct,skip_exercise,correct_first_attempt,access_from_mobile,download_videos,piazza_answers,piazza_days,piazza_asks,piazza_posts,piazza_views,total_lecture_time,overal_lecture_views,lecture_1_views,lecture_2_views,lecture_3_views,lecture_4_views,lecture_5_views,lecture_6_views,lecture_7_views,lecture_8_views,lecture_9_views,lecture_10_views,lecture_11_views,lecture_12_views,lecture_13_views,lecture_14_views,lecture_15_views,lecture_16_views,lecture_17_views,lecture_18_views,lecture_19_views,lecture_20_views,lecture_21_views,lecture_22_views,lecture_23_views,lecture_24_views,lecture_25_views,lecture_26_views,lecture_1_pace,lecture_2_pace,lecture_3_pace,lecture_4_pace,lecture_5_pace,lecture_6_pace,lecture_7_pace,lecture_8_pace,lecture_9_pace,lecture_10_pace,lecture_11_pace,lecture_12_pace,lecture_13_pace,lecture_14_pace,lecture_15_pace,lecture_16_pace,lecture_17_pace,lecture_18_pace,lecture_19_pace,lecture_20_pace,lecture_21_pace,lecture_22_pace,lecture_23_pace,lecture_24_pace,lecture_25_pace,lecture_26_pace,overall_pace
3,71.45,36,33,35,90,90,75,94,15,USA,USA,M,25-34,English,Native speaker,North American,Primary Computing or Software,Bachelors Degree,12-15 hours per week,Yes,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,7.5,2,0,0,Somewhat confident,Very confident,6 - Agree,4 - Neither Agree nor Disagree,1,0,0,0,0,0,0,0,No,No,Yes,No,Yes,No,No,No,No,No,No,No,Very confident,Somewhat confident,6 - Agree,4 - Neither Agree nor Disagree,1,0,0,0,0,0,0,0,Somewhat confident,9 - 12 hours per week,All 26,All of them,A few times a week,1,0,0,0,0,0,0,0,1 - Never,1 - Never,1 - Never,1 - Never,4 - Frequently,1 - Never,4 - Frequently,1 - Never,3 - Occasionally,Never,Never,0,42,0,5,632,66846,1.855590062,1.227272727,1.121212121,1.882352941,1.894736842,1.696969697,2.034482759,2,1.875,1.4375,1.117647059,5.166666667,1.375,2.567567568,1.555555556,1.636363636,1.2,1.5,1.9,2.275862069,1.85,2.315789474,2.058823529,1.291666667,1.25,2.1875,2.352941176,On-time,On-time,On-time,On-time,On-time,On-time,On-time,On-time,On-time,On-time,Early,On-time,On-time,On-time,On-time,On-time,Late,Late,On-time,On-time,On-time,On-time,Late,On-time,Early,Early,On-time
2,60.91,33,24,34,74,59,63,97,15,Other,USA,M,25-34,English,Fully fluent non-native,North American,Primary Computing or Software,Masters Degree,9-12 hours per week,Yes,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,2,1,0,7.5,Somewhat unconfident,Somewhat unconfident,5 - Agree Slightly,5 - Agree Slightly,1,1,0,1,0,1,0,0,No,No,Yes,No,No,No,No,No,No,No,No,No,Neither confident nor unconfident,Somewhat confident,6 - Agree,6 - Agree,1,1,0,1,0,0,0,0,Neither confident nor unconfident,21 or more hours per week,All 26,Most of them,A few times a week,1,1,0,1,0,0,0,0,2 - Rarely,2 - Rarely,3 - Occasionally,3 - Occasionally,3 - Occasionally,2 - Rarely,4 - Frequently,2 - Rarely,3 - Occasionally,Frequently,Occasionally,0,0,0,0,0,30138,0.709627329,0,0.303030303,0,0,0,0,1.095238095,1,0.09375,1.029411765,1.041666667,1,1.216216216,1.333333333,0,0,0.111111111,1.033333333,1.068965517,1.1,1.368421053,1.882352941,1.041666667,1.166666667,1.125,1.588235294,Unknown,Late,Unknown,Unknown,Unknown,Unknown,Early,Early,Early,On-time,Early,Early,Early,Early,Unknown,Unknown,Late,Early,Early,Early,Early,Early,Early,Early,Early,Early,Early
2,54.04,22,28,28,58,60,51,92,15,Other,USA,M,35-44,English,Native speaker,North American,Primary Computing or Software,Masters Degree,9-12 hours per week,Yes,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2,1,0,2.5,Neither confident nor unconfident,Somewhat confident,6 - Agree,6 - Agree,1,1,0,0,0,0,0,0,No,No,No,No,Yes,No,No,No,No,No,No,No,Neither confident nor unconfident,Somewhat unconfident,6 - Agree,6 - Agree,1,0,0,0,0,0,0,0,Neither confident nor unconfident,9 - 12 hours per week,20 to 25,Most of them,A few times a week,1,1,0,0,0,0,0,0,1 - Never,3 - Occasionally,1 - Never,2 - Rarely,3 - Occasionally,4 - Frequently,4 - Frequently,2 - Rarely,4 - Frequently,Never,Never,0,37,1,29,121,28788,0.927018634,1.454545455,1.545454545,2.647058824,1.157894737,1.212121212,1.137931034,1.952380952,1,1.09375,0.970588235,1.25,1.145833333,1.054054054,1.055555556,0.272727273,1.4,1.055555556,0.033333333,0,0,0,0,0.041666667,0,0.0625,0.294117647,Late,Late,Late,Late,Late,Late,On-time,On-time,On-time,On-time,Early,Late,Late,Late,Late,Late,Late,Late,Unknown,Unknown,Unknown,Unknown,Late,Unknown,Early,Early,Late
3,64.42,39,34,34,75,63,70,94,13,India,USA,M,35-44,Non-English,Fully fluent non-native,North American,Primary Computing or Software,Bachelors Degree,12-15 hours per week,No,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,7.5,1,0,0,Very confident,Somewhat confident,6 - Agree,6 - Agree,1,0,0,1,0,0,0,0,No,No,No,No,Yes,No,No,No,No,No,No,No,Somewhat confident,Somewhat confident,6 - Agree,7 - Strongly Agree,1,0,0,1,0,0,0,0,Somewhat confident,9 - 12 hours per week,All 26,All of them,Multiple times daily,1,0,0,1,0,0,0,0,1 - Never,2 - Rarely,2 - Rarely,2 - Rarely,3 - Occasionally,1 - Never,5 - Always,1 - Never,4 - Frequently,Never,Never,0,0,0,0,0,67602,2.531055901,2.090909091,1.151515152,2.882352941,2.631578947,1.787878788,1.862068966,3.952380952,1.25,2.53125,1.705882353,5.625,2.333333333,2.540540541,3.222222222,3,1.65,2.222222222,2.033333333,3.827586207,3.6,3.736842105,3.588235294,1.25,2.166666667,2.625,1.823529412,On-time,On-time,On-time,Early,Early,On-time,Early,Late,Late,Late,On-time,On-time,On-time,Early,On-time,On-time,On-time,On-time,On-time,On-time,On-time,Late,Late,On-time,Early,Early,On-time
3,61.98,30,39,32,72,69,63,86,15,USA,USA,M,18-24,English,Native speaker,North American,Primary Computing or Software,Bachelors Degree,9-12 hours per week,Yes,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2,2,0,0,Very unconfident,Neither confident nor unconfident,6 - Agree,6 - Agree,1,1,0,0,0,0,0,0,No,No,No,No,No,No,No,No,No,No,No,Yes,Very unconfident,Neither confident nor unconfident,7 - Strongly Agree,5 - Agree Slightly,1,0,0,0,0,0,0,0,Somewhat confident,12 - 15 hours per week,All 26,All of them,Multiple times daily,1,0,0,0,0,0,0,0,3 - Occasionally,3 - Occasionally,3 - Occasionally,4 - Frequently,4 - Frequently,3 - Occasionally,4 - Frequently,3 - Occasionally,4 - Frequently,Rarely,Rarely,1,75,1,21,503,42636,1.902173913,1.727272727,1.090909091,1.352941176,1.210526316,2.121212121,2,2.047619048,1.375,1.09375,1.029411765,1.166666667,1.854166667,2.540540541,2.444444444,1.818181818,1.9,2.277777778,1.7,1.689655172,2.05,2.631578947,3.411764706,2.333333333,3.333333333,3.75,2.352941176,On-time,On-time,On-time,Early,Early,On-time,Early,On-time,On-time,On-time,Late,Late,Late,Late,On-time,On-time,On-time,On-time,On-time,Late,On-time,Late,Early,On-time,Early,On-time,On-time
2,49.92,15,29,39,51,52,34,92,15,China,USA,M,25-34,Non-English,Fully fluent non-native,North American,Primary Computing or Software,Doctoral Degree,12-15 hours per week,No,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,6,0,2.5,Neither confident nor unconfident,Somewhat confident,7 - Strongly Agree,5 - Agree Slightly,1,0,0,1,0,0,0,0,No,No,No,No,No,No,No,No,No,No,No,No,No answer,No answer,No answer,No answer,0,0,0,0,0,0,0,0,Somewhat confident,6 - 9 hours per week,20 to 25,Most of them,Multiple times daily,1,1,0,0,0,0,0,0,4 - Frequently,3 - Occasionally,2 - Rarely,4 - Frequently,5 - Always,5 - Always,4 - Frequently,1 - Never,3 - Occasionally,Occasionally,Never,0,85,5,23,121,64505,2.173913043,2.181818182,1.333333333,2.294117647,1.631578947,1.878787879,2.793103448,3.285714286,2.125,2.625,2.235294118,2.458333333,1.729166667,1.756756757,2.777777778,2.590909091,2.45,1.277777778,2.433333333,1.482758621,1.75,2.368421053,3.588235294,0.041666667,0.166666667,2.375,6.411764706,On-time,On-time,On-time,On-time,On-time,On-time,Early,On-time,On-time,On-time,On-time,On-time,On-time,On-time,On-time,On-time,On-time,On-time,Late,Late,Late,On-time,On-time,Early,Early,Early,On-time
3,64.42,35,25,33,84,72,62,96,15,USA,USA,M,25-34,English,Native speaker,North American,Primary Computing or Software,Masters Degree,3-6 hours per week,Yes,1,0,1,0,1,1,0,0,0,1,0,1,0,0,1,12.5,1,0,10,Somewhat confident,Somewhat confident,6 - Agree,6 - Agree,1,1,0,1,0,0,0,0,No,No,Yes,No,No,No,No,No,No,No,No,No,Somewhat confident,Somewhat confident,6 - Agree,5 - Agree Slightly,1,0,0,0,0,0,0,0,Somewhat confident,3 - 6 hours per week,All 26,Most of them,A few times a week,1,0,0,0,0,0,0,0,3 - Occasionally,3 - Occasionally,3 - Occasionally,2 - Rarely,2 - Rarely,2 - Rarely,4 - Frequently,3 - Occasionally,4 - Frequently,Rarely,Never,0,0,0,0,0,39405,1.650621118,2.045454545,1.939393939,1.794117647,1.736842105,1.666666667,2.172413793,2.380952381,2,2.09375,2.029411765,1.916666667,1.5625,1.459459459,1.833333333,1.818181818,1.7,1.444444444,1.866666667,0.931034483,0,0,2.117647059,1.916666667,2.166666667,0,1.470588235,On-time,On-time,On-time,Late,Late,Late,On-time,On-time,On-time,On-time,Early,On-time,Late,On-time,On-time,On-time,On-time,On-time,Early,Unknown,Unknown,On-time,On-time,Early,Unknown,Early,On-time
3,71.6,38,27,31,86,89,86,97,15,China,USA,F,35-44,Non-English,Fully fluent non-native,North American,Non Primary Computing,Doctoral Degree,18-21 hours per week,Yes,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,2,0,7.5,Somewhat confident,Somewhat confident,7 - Strongly Agree,7 - Strongly Agree,1,0,0,0,0,0,0,0,No,No,Yes,No,No,No,No,No,Yes,No,No,No,Somewhat confident,Somewhat confident,7 - Strongly Agree,5 - Agree Slightly,1,0,0,0,0,0,0,0,Somewhat confident,6 - 9 hours per week,All 26,Most of them,Once per day,1,0,0,0,0,0,0,0,1 - Never,1 - Never,3 - Occasionally,1 - Never,4 - Frequently,4 - Frequently,3 - Occasionally,3 - Occasionally,4 - Frequently,Never,Frequently,2,123,4,27,426,50368,1.437888199,1.363636364,1.212121212,1.764705882,1.894736842,1.939393939,1.448275862,1.095238095,1.75,2.6875,1.676470588,1,0.770833333,1.324324324,1.222222222,1.772727273,1.05,1.388888889,1.733333333,2.379310345,1.35,0.947368421,0,0.375,1.333333333,1.4375,1.705882353,On-time,On-time,On-time,Early,Early,Early,Early,Early,Early,Early,Early,Early,Early,Early,Early,Early,Early,Early,Early,On-time,On-time,Unknown,Late,Late,Early,Early,Early
3,68.7,30,34,38,78,81,79,100,10,China,USA,M,25-34,Non-English,Fully fluent non-native,North American,Primary Computing or Software,Masters Degree,9-12 hours per week,Yes,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,4,4,0,0,Very confident,Very confident,4 - Neither Agree nor Disagree,4 - Neither Agree nor Disagree,0,1,0,0,0,0,0,0,No,Yes,No,No,No,No,Yes,Yes,No,Yes,No,No,Neither confident nor unconfident,Neither confident nor unconfident,4 - Neither Agree nor Disagree,4 - Neither Agree nor Disagree,0,1,0,0,0,0,0,0,Somewhat confident,9 - 12 hours per week,15 to 20,Around half of them,Once per week,0,0,0,0,0,1,0,0,3 - Occasionally,3 - Occasionally,3 - Occasionally,3 - Occasionally,3 - Occasionally,3 - Occasionally,3 - Occasionally,3 - Occasionally,3 - Occasionally,Occasionally,Occasionally,0,0,0,0,0,38732,1.335403727,1.090909091,1.727272727,1.529411765,1.578947368,1.03030303,2.517241379,2.333333333,1.1875,0.65625,1.558823529,0.875,0.041666667,0.675675676,0.666666667,2.454545455,2.8,5.277777778,1.2,0.862068966,0.15,0.315789474,2.647058824,0.5,0,0.375,2.941176471,On-time,Late,Late,On-time,On-time,On-time,Early,Late,Late,Late,Late,Late,Late,Late,On-time,On-time,On-time,Late,Late,Late,Late,On-time,On-time,Unknown,Late,Early,Late
2,53.58,31,31,36,57,45,54,86,11,USA,USA,F,35-44,English,Native speaker,North American,Non Primary Computing,Masters Degree,6-9 hours per week,Yes,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,2,0,0,2.5,Very unconfident,Somewhat unconfident,5 - Agree Slightly,5 - Agree Slightly,1,0,0,0,0,0,0,0,No,No,No,No,No,No,No,No,No,No,No,No,Very unconfident,Neither confident nor unconfident,7 - Strongly Agree,5 - Agree Slightly,1,0,0,0,0,0,0,0,Somewhat confident,12 - 15 hours per week,All 26,All of them,A few times a week,1,0,0,1,0,0,0,0,1 - Never,1 - Never,4 - Frequently,2 - Rarely,3 - Occasionally,2 - Rarely,3 - Occasionally,1 - Never,3 - Occasionally,Never,Never,0,46,1,13,214,50772,1.951863354,2.181818182,1.757575758,1.705882353,1.894736842,1.757575758,1.793103448,2.047619048,1.625,1.625,2,1.25,1.520833333,3.324324324,1.111111111,2.409090909,2.9,2.111111111,2.366666667,1.655172414,1.65,2.263157895,1.588235294,1.5,1.75,3.1875,1.941176471,On-time,On-time,On-time,Early,Early,Early,Early,On-time,On-time,On-time,Early,Early,On-time,Early,Early,On-time,On-time,On-time,Early,On-time,On-time,Early,Early,On-time,Early,Early,On-time
3,62.29,34,35,32,83,50,60,99,15,USA,USA,F,18-24,English,Native speaker,North American,Primary Computing or Software,Bachelors Degree,3-6 hours per week,Yes,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,4,1,0,1,Somewhat confident,Somewhat confident,5 - Agree Slightly,5 - Agree Slightly,1,0,0,0,0,0,0,0,No,No,No,No,No,No,No,No,No,No,No,No,No answer,No answer,No answer,No answer,0,0,0,0,0,0,0,0,No answer,No answer,No answer,No answer,No answer,0,0,0,0,0,0,0,0,No Answer,No Answer,No Answer,No Answer,No Answer,No Answer,No Answer,No Answer,No Answer,No Answer,No Answer,0,31,1,6,92,43859,1.346273292,1.818181818,1.303030303,1.470588235,1.421052632,1.212121212,1.413793103,1.238095238,1.25,1.40625,1.176470588,1.5,1.395833333,1.351351351,1.611111111,1.318181818,1.6,1.388888889,2.066666667,1.206896552,1.45,0.894736842,1.117647059,1.125,0,1.0625,1.235294118,Late,Late,Late,Late,Late,Late,On-time,On-time,On-time,Late,Early,Late,Late,On-time,Late,Late,Late,Late,Late,Late,Late,Late,Late,Unknown,On-time,On-time,Late
3,67.02,28,39,32,89,73,68,100,10,USA,USA,M,35-44,English,Native speaker,North American,Primary Computing or Software,Bachelors Degree,12-15 hours per week,Yes,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,12.5,5,0,10,Somewhat confident,Somewhat confident,7 - Strongly Agree,6 - Agree,1,1,0,0,0,0,0,1,No,Yes,Yes,No,No,No,No,Yes,Yes,No,Yes,No,Very confident,Somewhat confident,7 - Strongly Agree,6 - Agree,1,1,0,0,0,0,0,1,No answer,No answer,No answer,No answer,No answer,0,0,0,0,0,0,0,0,No Answer,No Answer,No Answer,No Answer,No Answer,No Answer,No Answer,No Answer,No Answer,No Answer,No Answer,0,0,0,0,0,59944,2.226708075,1.681818182,1.696969697,2.411764706,1.842105263,3.848484848,3.103448276,2.047619048,2.125,1.8125,2.117647059,3.041666667,1.9375,2.378378378,2.722222222,2.590909091,2.65,2.222222222,2.2,1.896551724,2.1,0.526315789,2.764705882,1.416666667,2.583333333,2.125,1.647058824,On-time,On-time,On-time,On-time,Early,On-time,Early,Early,On-time,Early,Early,Early,Early,Early,On-time,Late,Late,Late,Early,Early,On-time,Late,Late,Late,On-time,Late,Early
2,56.48,22,29,30,82,49,47,96,15,USA,USA,M,18-24,English,Native speaker,North American,Non Primary Computing,Bachelors Degree,9-12 hours per week,Yes,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2,1,0,1,Somewhat confident,Very confident,7 - Strongly Agree,3 - Disagree Slightly,1,0,0,0,0,0,0,0,No,No,No,No,No,No,No,No,No,No,Yes,No,Somewhat confident,Very confident,7 - Strongly Agree,4 - Neither Agree nor Disagree,0,0,0,0,0,0,0,0,Somewhat unconfident,6 - 9 hours per week,20 to 25,All of them,Once per day,1,1,0,1,0,0,0,0,4 - Frequently,3 - Occasionally,3 - Occasionally,2 - Rarely,4 - Frequently,2 - Rarely,4 - Frequently,2 - Rarely,3 - Occasionally,Occasionally,Frequently,0,45,1,12,129,25027,1.400621118,1.545454545,1.363636364,1.294117647,1.473684211,1.060606061,1.275862069,1.857142857,1.6875,1.5,1.264705882,1.166666667,0.979166667,1.081081081,1.111111111,1.727272727,1.65,1.944444444,1.666666667,1.379310345,1.4,1.684210526,1.411764706,1.375,1.833333333,1.8125,1.352941176,On-time,Late,Late,Late,Late,Late,On-time,On-time,On-time,On-time,On-time,On-time,Late,On-time,On-time,Late,Late,Late,On-time,Late,Late,Late,Late,Late,Early,On-time,Late
3,61.22,32,29,27,77,83,48,94,11,Other,Other,M,25-34,Non-English,Fully fluent non-native,Asia,Primary Computing or Software,Bachelors Degree,9-12 hours per week,Yes,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,7.5,7,0,2.5,Somewhat confident,Somewhat confident,7 - Strongly Agree,6 - Agree,1,0,0,0,0,0,0,0,Yes,Yes,Yes,Yes,Yes,No,No,No,Yes,No,No,Yes,Very confident,Somewhat confident,7 - Strongly Agree,7 - Strongly Agree,1,0,0,0,0,0,0,0,Somewhat confident,12 - 15 hours per week,All 26,All of them,A few times a week,1,0,0,0,0,0,0,0,2 - Rarely,1 - Never,3 - Occasionally,1 - Never,3 - Occasionally,2 - Rarely,2 - Rarely,2 - Rarely,4 - Frequently,Never,Never,0,93,2,10,338,59694,1.608695652,2.772727273,1.424242424,1.764705882,1.263157895,1.151515152,2.275862069,1.714285714,1.9375,1.5625,1.294117647,1.291666667,1.354166667,1.594594595,2.444444444,1.409090909,1.9,1.222222222,1.233333333,2.275862069,1.25,1.684210526,1.176470588,1.166666667,2.75,1.1875,1.705882353,On-time,On-time,On-time,Early,Early,Early,On-time,On-time,On-time,Late,Early,On-time,On-time,On-time,On-time,On-time,On-time,On-time,Early,On-time,On-time,Early,Early,Early,Early,Early,On-time
2,57.55,30,32,28,69,57,64,84,13,USA,USA,M,25-34,English,Native speaker,North American,Primary Computing or Software,Bachelors Degree,15-18 hours per week,Yes,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,7.5,0,0,4,Neither confident nor unconfident,Neither confident nor unconfident,2 - Disagree,5 - Agree Slightly,1,1,0,0,0,0,0,0,No,No,No,No,No,No,No,No,No,No,No,No,Somewhat confident,Neither confident nor unconfident,5 - Agree Slightly,2 - Disagree,1,0,0,0,0,0,0,0,Neither confident nor unconfident,12 - 15 hours per week,15 to 20,All of them,A few times a week,0,1,0,0,0,0,0,0,4 - Frequently,3 - Occasionally,3 - Occasionally,3 - Occasionally,4 - Frequently,4 - Frequently,3 - Occasionally,1 - Never,4 - Frequently,Never,Never,0,64,2,17,70,77185,1.923913043,1.681818182,2.696969697,4.058823529,6.210526316,3.545454545,3.448275862,2.619047619,2.9375,1.1875,0.411764706,1.625,0.041666667,0.189189189,0,1.272727273,0.55,0.277777778,0.133333333,2.551724138,2.8,3.526315789,4.352941176,1.708333333,0,1.625,3.058823529,Late,Late,Late,On-time,On-time,On-time,Early,Late,Late,Late,On-time,Late,Late,Unknown,Late,Late,Late,Late,On-time,On-time,On-time,On-time,On-time,Unknown,Early,Early,Late
2,60.45,38,38,39,66,52,51,97,15,USA,USA,M,25-34,English,Native speaker,North American,Primary Computing or Software,Bachelors Degree,9-12 hours per week,Yes,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,7.5,1,0,0,Somewhat unconfident,Somewhat confident,5 - Agree Slightly,7 - Strongly Agree,0,0,1,0,0,0,0,0,No,No,No,No,No,No,No,No,Yes,No,No,No,Neither confident nor unconfident,Somewhat unconfident,6 - Agree,7 - Strongly Agree,1,0,1,0,0,0,0,0,Somewhat confident,12 - 15 hours per week,All 26,Most of them,A few times a week,1,0,1,0,1,0,0,0,1 - Never,4 - Frequently,2 - Rarely,2 - Rarely,4 - Frequently,2 - Rarely,4 - Frequently,2 - Rarely,4 - Frequently,Rarely,Occasionally,3,93,2,26,301,38066,1.350931677,0.136363636,0.03030303,1.382352941,1.473684211,1.515151515,2.655172414,1.476190476,3.6875,2.59375,1.411764706,1.208333333,0.958333333,1.432432432,1.833333333,0,0,0.055555556,1.2,0.75862069,1.1,2.263157895,1.176470588,1.25,3.083333333,1.8125,2.470588235,On-time,Late,On-time,Early,Early,On-time,On-time,Late,Late,Late,On-time,On-time,On-time,Early,On-time,Unknown,Late,Late,On-time,On-time,On-time,On-time,On-time,Early,Early,Early,On-time
4,75.72,40,40,39,94,92,78,98,15,USA,USA,M,25-34,English,Native speaker,North American,Primary Computing or Software,Bachelors Degree,9-12 hours per week,Yes,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,7.5,5,0,2.5,Somewhat confident,Neither confident nor unconfident,6 - Agree,5 - Agree Slightly,1,0,0,0,0,0,0,0,No,Yes,Yes,Yes,Yes,No,No,No,No,No,No,Yes,Somewhat confident,Somewhat confident,6 - Agree,2 - Disagree,1,0,0,0,0,0,0,0,Somewhat confident,18 - 21 hours per week,All 26,All of them,A few times a week,1,0,0,0,0,0,0,0,1 - Never,1 - Never,5 - Always,3 - Occasionally,4 - Frequently,2 - Rarely,4 - Frequently,1 - Never,3 - Occasionally,Never,Occasionally,0,123,4,38,338,64540,2.327639752,2.590909091,1.575757576,1.911764706,2.578947368,1.727272727,2.413793103,3.238095238,3.375,2.28125,1.5,2.375,3,1.864864865,3.111111111,2.681818182,2.35,2.722222222,2,2.862068966,2.05,1.789473684,3.294117647,1.541666667,2.416666667,1.875,3.058823529,On-time,On-time,On-time,Early,Early,Early,Early,Early,Early,On-time,Early,Early,Early,Early,Early,Early,Early,Early,Early,Early,Early,Early,Early,Early,Early,Early,Early
3,67.48,34,24,26,97,86,66,94,15,USA,USA,M,18-24,English,Native speaker,North American,Primary Computing or Software,Bachelors Degree,12-15 hours per week,Yes,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,2,2,0,10,Very confident,Very confident,7 - Strongly Agree,6 - Agree,1,0,0,0,0,0,0,0,No,No,Yes,No,Yes,No,No,No,No,No,No,No,Somewhat confident,Neither confident nor unconfident,6 - Agree,5 - Agree Slightly,1,0,0,0,0,0,0,0,Somewhat confident,9 - 12 hours per week,15 to 20,Around half of them,Once per day,1,0,0,0,0,0,0,0,3 - Occasionally,4 - Frequently,3 - Occasionally,3 - Occasionally,4 - Frequently,3 - Occasionally,3 - Occasionally,3 - Occasionally,4 - Frequently,Frequently,Never,0,0,0,0,0,16792,0.454968944,0,0,0.117647059,0.157894737,1.03030303,1.24137931,1,1.3125,1.59375,0.764705882,0.958333333,0.625,0.216216216,0,0.090909091,0,1.277777778,0.366666667,0,0,0,0,0,0,0,0,Unknown,Unknown,Late,On-time,On-time,On-time,On-time,On-time,On-time,On-time,On-time,On-time,On-time,Unknown,On-time,Unknown,On-time,On-time,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,On-time
2,56.64,34,29,30,75,41,53,94,15,USA,USA,M,25-34,English,Native speaker,North American,Primary Computing or Software,Bachelors Degree,12-15 hours per week,Yes,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,12.5,3,0,1,Neither confident nor unconfident,Somewhat confident,5 - Agree Slightly,7 - Strongly Agree,1,0,1,0,0,0,0,0,No,No,No,Yes,No,No,Yes,No,No,No,No,No,Somewhat unconfident,Somewhat unconfident,5 - Agree Slightly,7 - Strongly Agree,1,0,1,0,0,0,0,0,Somewhat unconfident,15 - 18 hours per week,20 to 25,Most of them,A few times a week,1,0,1,0,0,0,0,0,3 - Occasionally,4 - Frequently,3 - Occasionally,2 - Rarely,4 - Frequently,3 - Occasionally,3 - Occasionally,4 - Frequently,3 - Occasionally,Never,Never,0,0,0,0,0,43335,1.206521739,1.227272727,1.151515152,1.323529412,1.052631579,1.151515152,1.275862069,1.333333333,1.625,1.40625,1.088235294,1.041666667,0.979166667,1.432432432,1.444444444,1.727272727,1.95,1.055555556,1.2,1.344827586,1.05,1.473684211,0.470588235,0.041666667,2.25,1,0.764705882,On-time,On-time,On-time,Early,Early,Early,Early,On-time,Late,Late,On-time,On-time,Late,On-time,On-time,On-time,Late,Late,Early,Early,Early,Late,Late,Late,Early,Late,On-time
2,60.45,33,30,30,73,49,70,96,15,USA,USA,M,35-44,English,Native speaker,North American,Primary Computing or Software,Bachelors Degree,<3 hours per week,Yes,1,0,1,1,0,0,1,0,0,1,0,0,0,0,0,20,4,0,0,Somewhat unconfident,Neither confident nor unconfident,6 - Agree,6 - Agree,1,1,1,0,0,0,0,0,Yes,No,Yes,No,No,Yes,No,No,No,No,No,Yes,Neither confident nor unconfident,Somewhat confident,6 - Agree,6 - Agree,1,1,1,0,0,0,0,0,Somewhat unconfident,6 - 9 hours per week,All 26,Most of them,A few times a week,1,0,1,0,0,0,0,0,3 - Occasionally,4 - Frequently,3 - Occasionally,2 - Rarely,4 - Frequently,2 - Rarely,4 - Frequently,2 - Rarely,4 - Frequently,Frequently,Frequently,0,76,1,48,224,44391,1.888198758,2.272727273,2.151515152,2.323529412,2.526315789,1.939393939,2.103448276,1.761904762,1.9375,1.3125,1.794117647,1.791666667,1.5625,1.945945946,2.277777778,1.727272727,0.75,1.444444444,1.866666667,2.034482759,1.8,1.894736842,1.823529412,1.916666667,2.166666667,2,2.352941176,On-time,On-time,On-time,Early,Early,Early,Early,On-time,Late,Late,Late,Late,Late,On-time,On-time,On-time,On-time,On-time,On-time,On-time,Late,On-time,Late,Late,Early,Early,On-time
